url,name,Organization,Subject,About this course,What you'll learn,Syllabus
https://www.edx.org/course/graph-algorithms-genome-sequencing-uc-san-diegox-algs206x,Graph Algorithms in Genome Sequencing,UCSanDiegoX,Computer Science,"In this course, part of the Algorithms and Data Structures MicroMasters program, you will learn how graph algorithms are used in two fundamental problems in modern biology:
How do we sequence a genome?
How do we construct an evolutionary “Tree of Life?""","Graph algorithms
Algorithms for genome assembly
Phylogenetics","Week 1: Introduction to Genome Sequencing and Graphs
Introduction to the basics of genome sequencing, and first attempts to model this problem using graphs.

Weeks 2 and 3: Assembling Genomes from Tiny Fragments
Applying an Eulerian path approach to assemble a genome from small pieces of DNA, and adapting this theoretical solution to practical considerations."
https://www.edx.org/course/marketing-analytics-price-and-promotion-analytics-0,Marketing Analytics: Price and Promotion Analytics,BerkeleyX,Computer Science,"In this marketing course, you will learn how to price your offerings, as well as how to allocate your scarce marketing budget among different promotion vehicles to maximize their overall impact in the organization.
You will also learn how to select prices to maximize profits or fulfill other specific company objectives.","Price Analytics
Promotion Analytics
How to allocate marketing budgets over multiple campaigns
Exclusive Content for Verified Learners:
Exclusive how-to videos on applying the R programming language to analytics. Many companies, such as Facebook and Google, use R for analytics, so it is a language you need to know.",
https://www.edx.org/course/graph-algorithms-uc-san-diegox-algs202x,Graph Algorithms,UCSanDiegoX,Computer Science,"If you have ever used a navigation service to find the optimal route and estimate time to destination, you've used algorithms on graphs.
Graphs arise in various real-world situations, as there are road networks, water and electricity supply networks, computer networks and, most recently, social networks! If you're looking for the fastest time to get to work, cheapest way to connect set of computers into a network or efficient algorithm to automatically find communities and opinion leaders in Facebook, you're going to work with graphs and algorithms on graphs.","Graph exploration and decomposition into connected components
Shortest paths algorithms, including breadth-first search, Dijkstra’s algorithm and Bellman-Ford algorithm
Minimum spanning tree algorithms","Modules 1 and 2: Decomposition of Graphs
Graphs arise in various real-world situations as there are road networks, computer networks and, most recently, social networks! If you're looking for the fastest time to get to work, cheapest way to connect set of computers into a network or efficient algorithm to automatically find communities and opinion leaders hot in Facebook, you're going to work with graphs and algorithms on graphs. In this module, you will learn ways to represent a graph as well as basic algorithms for decomposing graphs into parts. In the programming assignment of this module, you will apply the algorithms that you’ve learned to implement efficient programs for exploring mazes, analyzing Computer Science curriculum, and analyzing road networks. In the first week of the module, we focus on undirected graphs."
https://www.edx.org/course/mongodb-basics,MongoDB Basics,MongoDBx,Computer Science,"MongoDB Basics is designed for learners brand new to MongoDB. If you've heard about MongoDB and want to know more or are planning a MongoDB project and need to get a quick start, this is the course for you.

In MongoDB Basics, you will learn the essentials of the MongoDB document model and explore the advantages of writing software using a database that accommodates the ways developers commonly think about and structure data in their applications. MongoDB stores data using a binary form of JSON (JavaScript Object Notation), enabling you to work with data in the same way you would work with JSON in your programming language of choice.

You will also learn the MongoDB query language, including how to query arrays, objects, geospatial data and other hierarchical data structures stored within documents.

Throughout the course, you will learn to use MongoDB Compass, a GUI client for interacting with MongoDB and Atlas, the MongoDB cloud service. You'll create your own Atlas account for free and gain experience deploying MongoDB clusters, importing data, and using Compass to explore a number of data sets provided to you. In the process, you'll get hands-on experience with a variety of query building and data modeling strategies that will prepare you to develop applications with MongoDB.","How to install MongoDB
How to use Compass, the MongoDB GUI
The MongoDB document model and basic schema design
The MongoDB query language
How to use Atlas, MongoDB's hosted database as a service offering","Chapter 1: Introduction to MongoDB, Compass, and basic queries
Chapter 2: The MongoDB Query Language + MongoDB Atlas
Chapter 3: Deeper Dive on the MongoDB Query Language
Final Exam"
https://www.edx.org/course/il-linguaggio-naturale-dalluomo-alla-macchina,"Il linguaggio naturale, dall'uomo alla macchina",FedericaX,Computer Science,"II corso si prefigge di offrire una panoramica sulle tecnologie di trattamento automatico del linguaggio sia scritto che parlato con particolare attenzione alle tecnologie per il dialogo uomo-macchina.
Vengono offerti cenni e nozioni di base di linguistica generale, con particolare riferimento alla fonetica acustica, all’elaborazione digitale dei segnali fonici, al trattamento dei dati linguistici sia testuali che derivanti da corpora di parlato. Sul piano delle tecnologie e dei sistemi ad apprendimento automatico normalmente utilizzati nel settore delle tecnologie vocali viene indirizzata l’attenzione sulla sintesi vocale, sul riconoscimento del parlato e delle relative tecniche di Machine Learning come ad esempio i modelli di Markov nascosti e i modelli di definizione delle strutture linguistiche (Grammatiche, N-grammi eccetera).
Il corso si conclude con una approfondita descrizione dei modelli di dialogo uomo macchina, introducendo le principali architetture sistemiche per la gestione del dialogo, il linguaggio Voice-XML, le applicazioni e gli strumenti per il dialogo. La lezione finale offre una panoramica sulle applicazioni future e presenti.

***

The course offers a comprehensive overview of the technologies for automatic spoken and written language processing, with a special focus on human-computer dialogue.There is an introduction to the basic notions of linguistics, from acoustic phonetics to the digital elaboration of phonetic sounds and the way spoken and written linguistic data is treated. Where technology and the machine learning systems usually used are concerned, our focus will be on voice synthesis, speech recognition and machine learning techniques like the Hidden Markov Model and models that define language structure (Grammatiche, N-grammi etc.).
The course concludes with an in-depth description of models of human-computer dialogue, introducing the main systems architectures for dialogue management, Voice-XML language, and the main dialogue applications and tools. The last lesson offers an overview of present and future applications.","tecnologie di trattamento automatico del linguaggio
linguistica generale
fonetica acustica
sintesi vocale
tecniche di Machine Learning
linguaggio Voice-XML

***",
https://www.edx.org/course/np-complete-problems-uc-san-diegox-algs203x,NP-Complete Problems,UCSanDiegoX,Computer Science,"Step into the area of more complex problems and learn advanced algorithms to help solve them.
This course, part of the Algorithms and Data Structures MicroMasters program, discusses inherently hard problems that you will come across in the real-world that do not have a known provably efficient algorithm, known as NP-Complete problems.","NP-completeness and how to deal with it
How to approximate algorithms
How to use heuristic algorithms to solve a problem more quickly when classic methods are too slow","Week 1: NP-Complete Problems
Although many of the algorithms you've learned so far are applied in practice a lot, it turns out that the world is dominated by real-world problems without a known provably efficient algorithm. Many of these problems can be reduced to one of the classical problems called NP-complete problems which either cannot be solved by a polynomial algorithm or solving any one of them would win you a million dollars (see Millenium Prize Problems) and eternal worldwide fame for solving the main problem of computer science called P vs NP. It's good to know this before trying to solve a problem before the tomorrow's deadline :) Although these problems are very unlikely to be solvable efficiently in the nearest future, people always come up with various workarounds. In this module you will study the classical NP-complete problems and the reductions between them. You will also practice solving large instances of some of these problems despite their hardness using very efficient specialized software based on tons of research in the area of NP-complete problems."
https://www.edx.org/course/simplifying-machine-learning-app-development-with-amazon-sagemaker,Amazon SageMaker: Simplifying Machine Learning Application Development,AWS,Computer Science,"Machine learning is one of the fastest growing areas in technology and a highly sought after skillset in today’s job market.

This course will teach you, an application developer, how to use Amazon SageMaker to simplify the integration of Machine Learning into your applications. Key topics include: an overview of Machine Learning and problems it can help solve, using a Jupyter Notebook to train a model based on SageMaker’s built-in algorithms and, using SageMaker to publish the validated model. You will finish the class by building a serverless application that integrates with the SageMaker published endpoint.

Learn from AWS Training and Certification expert instructors through lectures, demonstrations, discussions and hands-on exercises* as we explore this complex topic from the lens of the application developer.

*Note that there may be a cost associated with some exercises. If you do not wish to incur additional expenses, you may view demonstrations instead.","Key problems that Machine Learning can address and ultimately help solve
How to train a model using Amazon SageMaker’s built-in algorithms and a Jupyter Notebook instance
How to publish a model using Amazon SageMaker
How to integrate the published SageMaker endpoint with an application","Welcome to Machine Learning with Amazon SageMaker
Course Introduction
Welcome to Machine Learning with SageMaker on AWS
Course Welcome and Student Information
Meet the Instructors
Introduce Yourself"
https://www.edx.org/course/c-programming-language-foundations,C Programming: Language Foundations,,Computer Science,"In this course, part of the C Programming with Linux Professional Certificate program, you will learn to use logical statements and arrays in C. Logical statements are used for decision-making with follow-up instructions, based on conditions you define. Arrays are used to store, keep track of, and organize larger amounts of data. You will furthermore implement some fundamental algorithms to search and sort data.

Within moments of this course, you will be coding hands-on in a new browser tool developed specifically for this course, receiving instant feedback on your code. No need to install anything!

Why learn C? Not only is it one of the most stable and popular programming languages in the world, it's also used to power almost all electronic devices. The C programming language represents one of the building blocks of modern computer information technology. 

By the end of this course, you will have gained experience with programming concepts that are foundational to any programming language and be one step closer to a career in computer engineering.

This course has received financial support from the Patrick & Lina Drahi Foundation.","Use logical conditions to control the flow of a program via branch statements (if-else), repetition (for or while loop) and nesting of these structures
Create and modify arrays to store integer and floating point numbers and explain how arrays are organized in memory
Create null-terminated arrays of characters to store and modify strings (of characters)",
https://www.edx.org/course/using-gpus-to-scale-and-speed-up-deep-learning,Using GPUs to Scale and Speed-up Deep Learning,IBM,Data Analysis & Statistics,"Training a complex deep learning model with a very large dataset can take hours, days and occasionally weeks to train. So, what is the solution? Accelerated hardware. 

You can use accelerated hardware such as Google’s Tensor Processing Unit (TPU) or Nvidia GPU to accelerate your convolutional neural network computations time on the Cloud. These chips are specifically designed to support the training of neural networks, as well as the use of trained networks (inference). Accelerated hardware has recently been proven to significantly reduce training time.

But the problem is that your data might be sensitive and you may not feel comfortable uploading it on a public cloud, preferring to analyze it on-premise.  In this case, you need to use an in-house system with GPU support. One solution is to use IBM’s Power Systems with Nvidia GPU and PowerAI. The PowerAI platform supports popular machine learning libraries and dependencies including Tensorflow, Caffe, Torch, and Theano.

In this course, you'll understand what GPU-based accelerated hardware is and how it can benefit your deep learning scaling needs. You'll also deploy deep learning networks on GPU accelerated hardware for several problems, including the classification of images and videos.","Explain what GPU is, how it can speed up the computation, and its advantages in comparison with CPUs.
Implement deep learning networks on GPUs.
Train and deploy deep learning networks for image and video classification as well as for object recognition.","Module 1 – Quick review of Deep Learning
* Intro to Deep Learning
* Deep Learning Pipeline

Module 2 – Hardware Accelerated Deep Learning
* How to accelerate a deep learning model?
* Running TensorFlow operations on CPUs vs. GPUs
* Convolutional Neural Networks on GPUs
* Recurrent Neural Networks on GPUs

Module 3 – Deep Learning in the Cloud
* Deep Learning in the Cloud
* How does one use a GPU

Module 4 – Distributed Deep Learning
* Distributed Deep Learning

Module 5 – PowerAI vision
* Computer vision
* Image Classification
* Object recognition in Videos."
https://www.edx.org/course/understanding-blockchain-and-its-implications,Blockchain: Understanding Its Uses and Implications,LinuxFoundationX,Business & Management,"Blockchain technology is changing how business is executed. It’s important to understand why blockchain is different and how it works in comparison with technologies of the past.

The first segment of this course covers all the main concepts of what Blockchain is. It discusses how it began as a triple ledger system first introduced for the administration of the cryptocurrency Bitcoin, and how it is now applied to all aspects of business including government, banking, supply chains, and a host of other industries.

It also analyzes the concept of transparent ledgers, both public and permissioned, and focuses on using cryptography to achieve consensus, immutability, and governance of transactions. This is all part of Blockchain’s ability to provide “trusted data from untrusted sources,” disrupting traditional accounting methodologies and international trade.

The course then dives into the various methods of blockchain governance that currently exist in the marketplace as well as how consensus fits into governance. It explores how to reach consensus through proof-of-work or proof-of-stake.

Other aspects of the course include examining the very specific features of blockchain that solve problems that have been difficult to overcome in the past with more centralized architectures.

The final part of the course takes a deep dive into the various use cases of blockchain, complete with analyzing real examples of how different industries are executing the technology and improving their business. Examining a problem, and then depicting a blockchain use case that solves the problem, will help gain an understanding of how blockchain is applied to real-world situations.","What a blockchain is
Blockchain impact and potential for change around the world
Understand how blockchain is applied to all aspects of business 
Demonstrate some of the immediate blockchain use cases in technology, business, and enterprise products and institutions","Welcome & Introduction

Chapter 1. Introduction to Blockchain
This section covers some of the technical aspects that comprise a blockchain and explain why blockchain is different and “works” in comparison with technologies of the past."
https://www.edx.org/course/computing-in-python-iv-objects-algorithms-2,Computing in Python IV: Objects & Algorithms,GTx,Computer Science,"Complete your introductory knowledge of computer science with this final course on objects and algorithms. Now that you've learned about complex control structures and data structures, learn to develop programs that more intuitively leverage your natural understanding of problems through object-oriented programming. Then, learn to analyze the complexity and efficiency of these programs through algorithms. In addition, certify your broader knowledge of Introduction to Computing with a comprehensive exam.

By the end of this course, you'll be able to write programs in Python that leverage your more natural understanding of data structures by creating objects to represent the structures you work with most often. For example, if you were creating a class roster application, you'll learn how to create an object representing a student's name, ID number, and attendance record. Then, you'll be able to create applications that leverage sorting and searching algorithms to sort that roster alphabetically, search for a particular student, and evaluate the efficiency of both those operations.

Structurally, the course is comprised of several parts. Instruction is delivered via a series of short (2-3 minute) videos. In between those videos, you'll complete both multiple choice questions and coding problems to demonstrate your knowledge of the material that was just covered. These exercises count for 20% of your grade. Then, after each major chapter, you'll complete a problem set of collected, more challenging problems. These count for 40% of your grade. Finally, you'll complete a final course exam, which counts for the remaining 40% of your grade.","Working with instances of objects in Python.
Creating new data structures using object-oriented programming.
Using objects with earlier control and data structures.
Writing common search algorithms, like linear and binary search.
Writing common sorting algorithms, like bubble sort, insertion sort, and merge sort.","Chapter 1. Objects. Working with instances of complex data types or defining your own, like creating a class to represent a video game character, a class syllabus, or an item for sale.

 Chapter 2. Algorithms. Creating complex code for searching in large lists or sorting lists of data, and analyzing code for its complexity.

 Chapter 3. Course Recap. A comprehensive review of the Xseries as a whole, leading into the final exam."
https://www.edx.org/course/analytics-for-decision-making,Analytics for Decision Making,BabsonX,Business & Management,"Want to know how to avoid bad decisions with data?
Making good decisions with data can give you a distinct competitive advantage in business. This statistics and data analysis course will help you understand the fundamental concepts of sound statistical thinking that can be applied in surprisingly wide contexts, sometimes even before there is any data! Key concepts like understanding variation, perceiving relative risk of alternative decisions, and pinpointing sources of variation will be highlighted.","Variability in the real world and implications for decision making
Data types and data quality with appropriate visualizations
Apply data analysis to managerial decisions, especially in start-ups
Making effective decisions from no data to big data (what should we collect and then what do we do with all this data?)",
https://www.edx.org/course/biochemistry-biomolecules-methods-and-mechanisms-3,"Biochemistry: Biomolecules, Methods, and Mechanisms",MITx,Biology & Life Sciences,"Do you want to prepare for medical school, study a STEM field, become a research scientist, or transition to a career in the booming biotechnology industry? Or maybe you just want to understand the chemical reactions that govern life itself. Join Professor Yaffe, an MIT professor and practicing surgeon, as he guides you through the science that inspires countless doctors, researchers, and students alike.

We developed 7.05x Biochemistry with an emphasis on:
We offer a thorough and robust means of certifying edX learners in their mastery of the MITx biochemistry content, through the MITx 7.05x Biochemistry Competency Exam. This challenging option is available to those who register for the verified-certificate track, and successful completion of this exam is the majority of the assessment grade that counts toward a certificate.","How to apply the scientific method to pursue research questions.
How to analyze protein purification schemes.
How scientists determine the structure of a protein.
How structure, allostery, and the Bohr effect influence hemoglobin function.
How to interpret graphs, plot behaviors, and calculate constants related to enzyme function.","The course includes the following learning sequences:
Introduction to Biochemistry; pH and Buffers
Amino Acids and Proteins
Protein Purification
Protein Structure 
Protein Folding"
https://www.edx.org/course/programming-in-c-pointers-and-memory-management,C Programming: Pointers and Memory Management,,Computer Science,"In this course, we will examine a key concept, foundational to any programming language: the usage of memory.

This course builds upon the basic concept of pointers, discussed in C Programming: Modular Programming and Memory Management, and introduces the more advanced usage of pointers and pointer arithmetic. Arrays of pointers and multidimensional arrays are addressed, and you will learn how to allocate memory for your own data during program execution. This is called dynamic memory allocation at runtime using pointers.

Within moments you will be coding hands-on in a new browser tool developed for this course, receiving instant feedback on your code. No need to install anything!

In this course, you will gain experience with programming concepts that are foundational to any programming language.

At the end of this short course, you will reach the fourth milestone in the C Programming with Linux Professional Certificate program, unlocking the door to a career in computer engineering.

This course has received financial support from the Patrick & Lina Drahi Foundation.","Visualize the concept of a pointer and use it to pass variables to functions by reference in order to modify them via the function
Apply pointer arithmetic in order to address elements of both one-dimensional and multi-dimensional arrays
Use arrays of strings to store lists of strings in one array variable
Control memory usage by dynamically allocating and freeing memory at runtime",
https://www.edx.org/course/dynamic-programming-applications-machine-uc-san-diegox-algs205x,Dynamic Programming: Applications In Machine Learning and Genomics,UCSanDiegoX,Computer Science,"If you look at two genes that serve the same purpose in two different species, how can you rigorously compare these genes in order to see how they have evolved away from each other?
In the first part of the course, part of the Algorithms and Data Structures MicroMasters program, we will see how the dynamic programming paradigm can be used to solve a variety of different questions related to pairwise and multiple string comparison in order to discover evolutionary histories.","Dynamic programming and how it applies to basic string comparison algorithms
Sequence alignment, including how to generalize dynamic programming algorithms to handle different cases
Hidden markov models
How to find the most likely sequence of events given a collection of outcomes and limited information","Week 1: Pairwise Sequence Alignment
A review of dynamic programming, and applying it to basic string comparison algorithms.
Week 2: Advanced Sequence Alignment
Learn how to generalize your dynamic programming algorithm to handle a number of different cases, including the alignment of multiple strings."
https://www.edx.org/course/unlocking-information-security-part-1,Unlocking Information Security: Part Ⅰ,IsraelX,Computer Science,,"Information Security basic terminology, vulnerabilities, exploits, and an in-depth look at a real case-study (namely, Meltdown).
An overviewof cryptography with an emphasis on symmetric ciphers.
A high-level examination of hash functions and an overview of common hash algorithms.
A critical look at different authentication schemes, including passwords, challenge-response, and biometrics.",
https://www.edx.org/course/how-to-win-coding-competitions-secrets-of-champions-4,How to Win Coding Competitions: Secrets of Champions,ITMOx,Computer Science,"Want to be the programmer hot tech companies are looking for?
Take your programming skills to the next level and prove your excellence by learning how to succeed in programming competitions.
Besides improving your knowledge of algorithms and programming languages, you’ll gain unique experience in problem solving, thinking outside the box and meeting tough deadlines – all essential for boosting your value as a programmer and securing a coveted job in Silicon Valley (should you want one).","The benefits of participating in programming competitions
The algorithms and approaches you need to master the world of competitions
Ways of self-training for further progress","Week 1: Welcome to competitive programming
Exploring different kinds of programming competitions and benefits of participating, as well as typical rules and challenges. An overview of algorithmic programming competitions. An introduction to community resources and online contests. Week 2: Computational complexity and linear data structures
An overview of computational complexity (Big O notation). Exploring linear data structures (array, list, stack, queue): operations, complexity, implementation and examples.
An overview of sorting algorithms: insertion sort, quick sort, merge sort.
Theoretical limitations and practical guidelines for sorting. Binary search. Binary heaps and priority queues.
Definition of graphs and examples of graph problems. Various ways of storing graphs in memory. Depth first search and its applications. Dynamic programming.
Breadth first search. Eulerian and Hamiltonian paths and tours. Shortest paths.
Solving a set of problems in limited time just like in a real programming competition."
https://www.edx.org/course/machine-learning,Machine Learning,ColumbiaX,Computer Science,"Machine Learning is the basis for the most exciting careers in data analysis today. You’ll learn the models and methods and apply them to real world situations ranging from identifying trending news topics, to building recommendation engines, ranking sports teams and plotting the path of movie zombies.
Major perspectives covered include:","Supervised learning techniques for regression and classification
Unsupervised learning techniques for data modeling and analysis
Probabilistic versus non-probabilistic viewpoints
Optimization and inference algorithms for model learning","Week 1: maximum likelihood estimation, linear regression, least squares
Week 2: ridge regression, bias-variance, Bayes rule, maximum a posteriori inference
Week 3: Bayesian linear regression, sparsity, subset selection for linear regression
Week 4: nearest neighbor classification, Bayes classifiers, linear classifiers, perceptron
Week 5: logistic regression, Laplace approximation, kernel methods, Gaussian processes
maximum margin, support vector machines, trees, random forests, boosting
clustering, k-means, EM algorithm, missing data
mixtures of Gaussians, matrix factorization
non-negative matrix factorization, latent factor models, PCA and variations
Markov models, hidden Markov models
continuous state-space models, association analysis
model selection, next steps"
https://www.edx.org/course/data-science-productivity-tools-3,Data Science: Productivity Tools,HarvardX,Data Analysis & Statistics,"A typical data analysis project may involve several parts, each including several data files and different scripts with code. Keeping all this organized can be challenging.
Part of our Professional Certificate Program in Data Science, this course explains how to use Unix/Linux as a tool for managing files and directories on your computer and how to keep the file system organized. You will be introduced to the version control systems git, a powerful tool for keeping track of changes in your scripts and reports. We also introduce you to GitHub and demonstrate how you can use this service to keep your work in a repository that facilitates collaborations.","How to use Unix/Linux to manage your file system
How to perform version control with git
How to start a repository on GitHub
How to leverage the many useful features provided by RStudio",
https://www.edx.org/course/data-science-probability-3,Data Science: Probability,HarvardX,Data Analysis & Statistics,"In this course, part of our Professional Certificate Program in Data Science,you will learn valuable concepts in probability theory. The motivation for this course is the circumstances surrounding the financial crisis of 2007-2008. Part of what caused this financial crisis was that the risk of some securities sold by financial institutions was underestimated. To begin to understand this very complicated event, we need to understand the basics of probability.","Important concepts in probability theory including random variables and independence
How to perform a Monte Carlo simulation
The meaning of expected values and standard errors and how to compute them in R
The importance of the Central Limit Theorem",
https://www.edx.org/course/data-science-capstone-3,Data Science: Capstone,HarvardX,Data Analysis & Statistics,"To become an expert data scientist you need practice and experience. By completing this capstone project you will get an opportunity to apply the knowledge and skills in R data analysis that you have gained throughout the series. This final project will test your skills in data visualization, probability, inference and modeling, data wrangling, data organization, regression, and machine learning.","How to apply the knowledge base and skills learned throughout the series to a real-world problem
How to independently work on a data analysis project",
https://www.edx.org/course/data-science-linear-regression-3,Data Science: Linear Regression,HarvardX,Data Analysis & Statistics,"Linear regression is commonly used to quantify the relationship between two or more variables. It is also used to adjust for confounding. This course, part ofourProfessional Certificate Program in Data Science, covers how to implement linear regression and adjust for confounding in practice using R.
In data science applications, it is very common to be interested in the relationship between two or more variables. The motivating case study we examine in this course relates to the data-driven approach used to construct baseball teams described in Moneyball. We will try to determine which measured outcomes best predict baseball runs by using linear regression.","How linear regression was originally developed by Galton
What is confounding and how to detect it
How to examine the relationships between variables by implementing linear regression in R",
https://www.edx.org/course/shu-ju-jie-gou-yu-suan-fa-she-ji-xia--data-structures-and-algorithm-design-part-ii,数据结构与算法设计(下) | Data Structures and Algorithm Design Part II,TsinghuaX,Computer Science,"Data structures play a central role in computer science and are the cornerstones of efficient algorithms. Knowledge in this area has been at the kernel of related curriculums. This course aims at exploring the principles and methods in the design and implementation of various data structures and providing students with main tools and skills for algorithm design and performance analysis. Topics covered by this course range from fundamental data structures to recent research results. ""Data Structures and Algorithm Design Part II"" is an advanced course extending the materials in ""Part I"". We will cover more powerful and sophisticated data structures & algorithms, including: splay trees, B-trees, red-black trees, hash tables, priority queues, strings and sorting.","Algorithms used to solve complex problems
Principles and methods in the design and implementation of various data structures
Skills for algorithm design and performance analysis
Background on fundamental data structures and recent results
数据结构的设计与实现",
https://www.edx.org/course/internet-de-las-cosas-iot-y-big-data,Internet de las cosas (IoT) y Big Data,URosarioX,Data Analysis & Statistics,"El internet de las cosas (IoT) esta revolucionando diferentes ecosistemas de la llamada revolucion 4.0. En ese sentido, el curso esta enfocado en el aprendizaje activo de aquellas personas interesadas en la ciencia, tecnologia y desarrollo de sistemas escalables con ayuda de tarjetas de programacion de facil manejo, sensores de bajo costo y uso de software libre, promoviendo las habilidades que las personas interesadas deben poseer para los trabajos actuales y del futuro.","Manejo de repositorios Git (software de control de versionamiento para desarrollo de software) enfocado a proyectos
Gestion de bases de datos relacionales y no relacionales a traves de herramientas de desarrollo IoT
Herramientas para la creacion de interfaces de usuario
Usos y aplicaciones del IoT con Big Data","Secci on 1: Manejo de proyectos
Aproximacion a que es un desarrollo de un ecosistema IoT a traves de herramientas para gestion de proyectos y repositorios lo cual permite una integracion y gestion de ficheros de todo un grupo de desarrollo.
1. ¿Que es GIT?"
https://www.edx.org/course/shu-ju-jie-gou-yu-suan-fa-she-ji-shang--data-structures-and-algorithm-design-part-i,数据结构与算法设计(上) | Data Structures and Algorithm Design Part I,TsinghuaX,Computer Science,"Data structures play a central role in computer science and are the cornerstones of efficient algorithms. Knowledge in this area has been at the kernel of related curriculums. This course aims at exploring the principles and methods in the design and implementation of various data structures and providing students with main tools and skills for algorithm design and performance analysis. Topics covered by this course range from fundamental data structures to recent research results. ""Data Structures and Algorithm Design Part I"" is an introductory course focusing on basic data structures, including vectors, lists, stacks, queues, binary trees, and graphs. They are important in programming practice, as well as fundamental to our advanced course: ""Part II.""","Algorithms used to solve complex problems
Principles and methods in the design and implementation of various data structures
Skills for algorithm design and performance analysis
Background on fundamental data structures and recent results
数据结构的设计与实现",
https://www.edx.org/course/introduction-to-java-programming-fundamental-data-structures-and-algorithms-2,Introduction to Java Programming: Fundamental Data Structures and Algorithms,UC3Mx,Computer Science,"In this introductory course, you will learn programming with Java in an easy and interactive way.
You will learn about fundamental data structures, such as lists, stacks, queues and trees, and presents algorithms for inserting, deleting, searching and sorting information on these data structures in an efficient way.","Arrange data on arrays and linked lists using primitive data types and classes.
Develop and use linear data structures, such as stacks and queues, implemented with linked lists or arrays.
Develop and use non-linear data structures, such as trees, including binary search trees and heaps, implemented with linked lists or arrays.
Implement algorithms for the efficient searching and sorting of data.","1. Lists
The first week starts with the most fundamental data structure: Lists. Several implementations for storing information in Lists are presented in this week, including the use of Arrays of primitive data types, the use of Arrays of objects of the same class, and the use of links (Linked Lists).
 

The second week addresses Stacks, which are one well-known linear data structure. Stacks are also called LIFO data structures (last-in, first-out). Algorithms for inserting and extracting information from Stacks will be discussed this week, as well as implementations of Stacks with Linked Lists.
 

The third week addresses another well-known linear data structure: Queues. Queues are also called FIFO data structures (first-in, first-out). Algorithms for inserting and extracting information from Queues will be discussed this week, as well as implementations of Queues with Linked Lists.
 

The fourth week introduces non-linear data structures, and particularly Trees. Binary Search Trees and Heaps are presented as two well-known examples of Trees. Algorithms for inserting and extracting information from Binary Search Trees and Heaps will be discussed this week. Implementations based on Linked Lists for Trees and Heaps will be analyzed.
 

The last week presents some basic algorithms for searching and sorting information in linear and non-linear data structures. The efficiency of these algorithms is discussed, proposing alternatives for their improvement."
https://www.edx.org/course/introduccion-a-la-ciencia-de-datos-y-el-big-data,Introducción a la Ciencia de Datos y el Big Data,TecdeMonterreyX,Data Analysis & Statistics,"El futuro pertenence a la ciencia de datos y a quienes la entiendan. Al igual que el petroleo y el gas impulsaron las economias de los siglos XX y XXI, los datos impulsan cada vez mas la innovacion y la economia global a medida que avanzamos hacia una nueva era denominada la revolucion digital.
Las empresas que estan cambiando a una mentalidad de datos van a obtener primero una enorme ventaja competitiva.","- Introducir al alumno en los conceptos claves sobre la Ciencia de Datos y Big Data.
- Comprender la forma en la que se gesta un proyecto de Ciencia de Datos.
- Identificar los proyectos de esta disciplina que se pueden realizar en las diferentes areas funcionales de una organizacion a traves de casos de exito en las diferentes industrias.",
https://www.edx.org/course/forensic-engineering-learning-from-failures-2,Forensic Engineering: Learning from Failures,DelftX,Engineering,"What do collapsed buildings, infected hospital patients, and crashed airplanes have in common? If you know the causes of these events and conditions, they can all be prevented.
In this course, you will learn how to use the TU Delft mind-set to investigate the causes of such events so you can prevent them in the future.","The basic steps in a forensic investigation
Essential forensic engineering methods and techniques
How to apply the TU Delft Forensic Engineering mind-set in the fields of Building Engineering, Aeronautical Engineering and Biomechanical Engineering
Ways to develop a positive attitude and the right mind-set to learn from failures","Module 1: Introduction to Forensic Engineering
You will learn what Forensic Engineering is and why it is important. Furthermore, you will be introduced to basic concepts such as lifecycles of constructed facilities, failure, and damage.
Module 2: The Forensic Engineering Investigation
You will learn the basic steps of a Forensic Engineering process and how the TU Delft mind-set can help to perform these steps in a factual, reliable and systematic way."
https://www.edx.org/course/introduccion-a-la-robotica-y-sistemas-para-la-industria-40,Introducción a la robótica e industria 4.0,AnahuacX,Computer Science,"El elemento que ha transformado fuertemente el entorno social, la industria y la manera en la que se entregan los productos y servicios son los Robots. Para la automatización de tareas ya no se requiere que los robots se encuentren formados de elementos mecánicos. Una nueva generación de robots (bots) ha permitido automatizar tareas más abstractas relacionadas con la atención a usuarios, análisis de datos y la comunicación.","Aprenderás como construir y diseñar robots físicos y bots, para la recolección y análisis de datos, la interacción con los clientes y la automatización de procesos productivos.","Módulo 1: Historia y conceptos básicos de robótica e industria 4.0.
Comprender el porqué y el para qué de la robótica
Comprender los fundamentos de la industria 4.0
Analizar la relación entre los robots/bots y la industria 4.0"
https://www.edx.org/course/programming-reactive-systems-3,Programming Reactive Systems,EPFLx,Computer Science,"Reactive programming is a set of techniques for implementing scalable, resilient and responsive systems. The basic building-block of such systems is event handlers. This course teaches how to implement reactive systems in Scala by using high-level abstractions based on event-handlers.","use, transform and sequence asynchronous computations using Future values,
write concurrent systems based on Actors, using untyped Akka and Akka Typed,
design systems resilient to failures,
implement systems that can scale out according to a varying workload,
transform and consume infinite and intermittent streams of data with Akka Stream,","The course starts by showing how to abstract over event handlers. Then, it explains how to write concurrent systems by using the Actor programming model, how to make these systems resilient to failures, and how to scale out to distributed actors. Last, the course shows how to manipulate, in a resource efficient way, intermittent and potentially infinite streams of data.

During this course we’ll go through:"
